Provincias;Sexo;Nacionalidad;Rango de Edad;Periodo;Saldo Migratorio
Cádiz;Hombres;Extranjera;De 85 a 89 años  ;2018;-4,00
Cádiz;Hombres;Extranjera;De 85 a 89 años  ;2017;0,00
Cádiz;Hombres;Extranjera;De 85 a 89 años  ;2016;2,83
Cádiz;Hombres;Extranjera;De 85 a 89 años  ;2015;0,81
Cádiz;Hombres;Extranjera;De 85 a 89 años  ;2014;2,78
Cádiz;Hombres;Extranjera;De 85 a 89 años  ;2013;-2,17
Cádiz;Hombres;Extranjera;De 85 a 89 años  ;2012;5,02
Cádiz;Hombres;Extranjera;De 85 a 89 años  ;2011;1,02
Cádiz;Hombres;Extranjera;De 85 a 89 años  ;2010;1,00
Cádiz;Hombres;Extranjera;De 90 y más años;2020;4,00
Cádiz;Hombres;Extranjera;De 90 y más años;2019;2,00
Cádiz;Hombres;Extranjera;De 90 y más años;2018;-6,00
Cádiz;Hombres;Extranjera;De 90 y más años;2017;2,00
Cádiz;Hombres;Extranjera;De 90 y más años;2016;2,00
Cádiz;Hombres;Extranjera;De 90 y más años;2015;0,00
Cádiz;Hombres;Extranjera;De 90 y más años;2014;-1,00
Cádiz;Hombres;Extranjera;De 90 y más años;2013;3,00
Cádiz;Hombres;Extranjera;De 90 y más años;2012;3,02
Cádiz;Hombres;Extranjera;De 90 y más años;2011;1,02
Cádiz;Hombres;Extranjera;De 90 y más años;2010;-1,58
Cádiz;Mujeres;Española;De 0 a 4 años;2020;34,00
Cádiz;Mujeres;Española;De 0 a 4 años;2019;19,00
Cádiz;Mujeres;Española;De 0 a 4 años;2018;29,00
Cádiz;Mujeres;Española;De 0 a 4 años;2017;19,00
Cádiz;Mujeres;Española;De 0 a 4 años;2016;11,21
Cádiz;Mujeres;Española;De 0 a 4 años;2015;-7,36
Cádiz;Mujeres;Española;De 0 a 4 años;2014;0,76
Cádiz;Mujeres;Española;De 0 a 4 años;2013;-0,31
Cádiz;Mujeres;Española;De 0 a 4 años;2012;15,36
Cádiz;Mujeres;Española;De 0 a 4 años;2011;12,95
Cádiz;Mujeres;Española;De 0 a 4 años;2010;7,97
Cádiz;Mujeres;Española;De 5 a 9 años;2020;14,00
Cádiz;Mujeres;Española;De 5 a 9 años;2019;-1,00
Cádiz;Mujeres;Española;De 5 a 9 años;2018;7,00
Cádiz;Mujeres;Española;De 5 a 9 años;2017;-10,00
Cádiz;Mujeres;Española;De 5 a 9 años;2016;-10,02
Cádiz;Mujeres;Española;De 5 a 9 años;2015;-28,92
Cádiz;Mujeres;Española;De 5 a 9 años;2014;-24,87
Cádiz;Mujeres;Española;De 5 a 9 años;2013;-11,75
Cádiz;Mujeres;Española;De 5 a 9 años;2012;-7,13
Cádiz;Mujeres;Española;De 5 a 9 años;2011;-9,62
Cádiz;Mujeres;Española;De 5 a 9 años;2010;7,95
Cádiz;Mujeres;Española;De 10 a 14 años  ;2020;3,00
Cádiz;Mujeres;Española;De 10 a 14 años  ;2019;7,00
Cádiz;Mujeres;Española;De 10 a 14 años  ;2018;-5,00
Cádiz;Mujeres;Española;De 10 a 14 años  ;2017;1,00
Cádiz;Mujeres;Española;De 10 a 14 años  ;2016;-15,13
Cádiz;Mujeres;Española;De 10 a 14 años  ;2015;-22,30
Cádiz;Mujeres;Española;De 10 a 14 años  ;2014;-23,82
Cádiz;Mujeres;Española;De 10 a 14 años  ;2013;-6,31
Cádiz;Mujeres;Española;De 10 a 14 años  ;2012;2,17
Cádiz;Mujeres;Española;De 10 a 14 años  ;2011;-5,34
Cádiz;Mujeres;Española;De 10 a 14 años  ;2010;4,96
Cádiz;Mujeres;Española;De 15 a 19 años  ;2020;7,00
Cádiz;Mujeres;Española;De 15 a 19 años  ;2019;-4,00
Cádiz;Mujeres;Española;De 15 a 19 años  ;2018;3,00
Cádiz;Mujeres;Española;De 15 a 19 años  ;2017;-1,00
Cádiz;Mujeres;Española;De 15 a 19 años  ;2016;0,37
Cádiz;Mujeres;Española;De 15 a 19 años  ;2015;-21,95
Cádiz;Mujeres;Española;De 15 a 19 años  ;2014;0,30
Cádiz;Mujeres;Española;De 15 a 19 años  ;2013;5,13
Cádiz;Mujeres;Española;De 15 a 19 años  ;2012;6,32
Cádiz;Mujeres;Española;De 15 a 19 años  ;2011;4,55
Cádiz;Mujeres;Española;De 15 a 19 años  ;2010;-12,82
Cádiz;Mujeres;Española;De 20 a 24 años;2020;-14,00
Cádiz;Mujeres;Española;De 20 a 24 años;2019;-32,00
Cádiz;Mujeres;Española;De 20 a 24 años;2018;-10,00
Cádiz;Mujeres;Española;De 20 a 24 años;2017;-39,00
Cádiz;Mujeres;Española;De 20 a 24 años;2016;-35,27
Cádiz;Mujeres;Española;De 20 a 24 años;2015;-41,60
Cádiz;Mujeres;Española;De 20 a 24 años;2014;-38,58
Cádiz;Mujeres;Española;De 20 a 24 años;2013;-19,70
Cádiz;Mujeres;Española;De 20 a 24 años;2012;-12,64
Cádiz;Mujeres;Española;De 20 a 24 años;2011;-10,95
Cádiz;Mujeres;Española;De 20 a 24 años;2010;-15,62
Cádiz;Mujeres;Española;De 25 a 29 años;2020;-61,00
Cádiz;Mujeres;Española;De 25 a 29 años;2019;-66,00
Cádiz;Mujeres;Española;De 25 a 29 años;2018;-45,00
Cádiz;Mujeres;Española;De 25 a 29 años;2017;-82,00
Cádiz;Mujeres;Española;De 25 a 29 años;2016;-100,04
Cádiz;Mujeres;Española;De 25 a 29 años;2015;-132,89
Cádiz;Mujeres;Española;De 25 a 29 años;2014;-85,20
Cádiz;Mujeres;Española;De 25 a 29 años;2013;-72,04
Cádiz;Mujeres;Española;De 25 a 29 años;2012;-71,16
Cádiz;Mujeres;Española;De 25 a 29 años;2011;-42,05
Cádiz;Mujeres;Española;De 25 a 29 años;2010;-28,51
Cádiz;Mujeres;Española;De 30 a 34 años;2020;-57,00
Cádiz;Mujeres;Española;De 30 a 34 años;2019;-44,00
Cádiz;Mujeres;Española;De 30 a 34 años;2018;-6,00
Cádiz;Mujeres;Española;De 30 a 34 años;2017;-68,00
Cádiz;Mujeres;Española;De 30 a 34 años;2016;-95,65
Cádiz;Mujeres;Española;De 30 a 34 años;2015;-97,54
Cádiz;Mujeres;Española;De 30 a 34 años;2014;-76,17
Cádiz;Mujeres;Española;De 30 a 34 años;2013;-61,45
Cádiz;Mujeres;Española;De 30 a 34 años;2012;-51,89
Cádiz;Mujeres;Española;De 30 a 34 años;2011;-23,53
Cádiz;Mujeres;Española;De 30 a 34 años;2010;-27,02
Cádiz;Mujeres;Española;De 35 a 39 años;2020;-20,00
Cádiz;Mujeres;Española;De 35 a 39 años;2019;-6,00
Cádiz;Mujeres;Española;De 35 a 39 años;2018;-37,00
Cádiz;Mujeres;Española;De 35 a 39 años;2017;-39,00
Cádiz;Mujeres;Española;De 35 a 39 años;2016;-40,39
Cádiz;Mujeres;Española;De 35 a 39 años;2015;-81,43
Cádiz;Mujeres;Española;De 35 a 39 años;2014;-42,48
Cádiz;Mujeres;Española;De 35 a 39 años;2013;-50,17
Cádiz;Mujeres;Española;De 35 a 39 años;2012;-23,41
Cádiz;Mujeres;Española;De 35 a 39 años;2011;-32,97
Cádiz;Mujeres;Española;De 35 a 39 años;2010;-15,88
Cádiz;Mujeres;Española;De 40 a 44 años;2020;-14,00
Cádiz;Mujeres;Española;De 40 a 44 años;2019;-22,00
Cádiz;Mujeres;Española;De 40 a 44 años;2018;-20,00
Cádiz;Mujeres;Española;De 40 a 44 años;2017;-40,00
Cádiz;Mujeres;Española;De 40 a 44 años;2016;-31,86
Cádiz;Mujeres;Española;De 40 a 44 años;2015;-44,92
Cádiz;Mujeres;Española;De 40 a 44 años;2014;-27,38
Cádiz;Mujeres;Española;De 40 a 44 años;2013;-39,67
Cádiz;Mujeres;Española;De 40 a 44 años;2012;-20,50
Cádiz;Mujeres;Española;De 40 a 44 años;2011;-27,63
Cádiz;Mujeres;Española;De 40 a 44 años;2010;-19,63
Cádiz;Mujeres;Española;De 45 a 49 años;2020;-3,00
Cádiz;Mujeres;Española;De 45 a 49 años;2019;-1,00
Cádiz;Mujeres;Española;De 45 a 49 años;2018;-3,00
Cádiz;Mujeres;Española;De 45 a 49 años;2017;-11,00
Cádiz;Mujeres;Española;De 45 a 49 años;2016;-23,81
Cádiz;Mujeres;Española;De 45 a 49 años;2015;-19,16
Cádiz;Mujeres;Española;De 45 a 49 años;2014;-8,18
Cádiz;Mujeres;Española;De 45 a 49 años;2013;-1,63
Cádiz;Mujeres;Española;De 45 a 49 años;2012;-15,52
Cádiz;Mujeres;Española;De 45 a 49 años;2011;-7,53
Cádiz;Mujeres;Española;De 45 a 49 años;2010;-1,62
Cádiz;Mujeres;Española;De 50 a 54 años;2020;0,00
Cádiz;Mujeres;Española;De 50 a 54 años;2019;8,00
Cádiz;Mujeres;Española;De 50 a 54 años;2018;10,00
Cádiz;Mujeres;Española;De 50 a 54 años;2017;-12,00
Cádiz;Mujeres;Española;De 50 a 54 años;2016;-7,34
Cádiz;Mujeres;Española;De 50 a 54 años;2015;-16,14
Cádiz;Mujeres;Española;De 50 a 54 años;2014;0,22
Cádiz;Mujeres;Española;De 50 a 54 años;2013;-0,33
Cádiz;Mujeres;Española;De 50 a 54 años;2012;-0,77
Cádiz;Mujeres;Española;De 50 a 54 años;2011;-10,49
Cádiz;Mujeres;Española;De 50 a 54 años;2010;-1,83
Cádiz;Mujeres;Española;De 55 a 59 años;2020;7,00
Cádiz;Mujeres;Española;De 55 a 59 años;2019;14,00
Cádiz;Mujeres;Española;De 55 a 59 años;2018;9,00
Cádiz;Mujeres;Española;De 55 a 59 años;2017;3,00
Cádiz;Mujeres;Española;De 55 a 59 años;2016;6,04
Cádiz;Mujeres;Española;De 55 a 59 años;2015;0,16
Cádiz;Mujeres;Española;De 55 a 59 años;2014;0,65
Cádiz;Mujeres;Española;De 55 a 59 años;2013;3,34
Cádiz;Mujeres;Española;De 55 a 59 años;2012;0,74
Cádiz;Mujeres;Española;De 55 a 59 años;2011;2,89
Cádiz;Mujeres;Española;De 55 a 59 años;2010;5,59
Cádiz;Mujeres;Española;De 60 a 64 años;2020;0,00
Cádiz;Mujeres;Española;De 60 a 64 años;2019;7,00
Cádiz;Mujeres;Española;De 60 a 64 años;2018;10,00
Cádiz;Mujeres;Española;De 60 a 64 años;2017;5,00
Cádiz;Mujeres;Española;De 60 a 64 años;2016;8,29
Cádiz;Mujeres;Española;De 60 a 64 años;2015;-1,67
Cádiz;Mujeres;Española;De 60 a 64 años;2014;5,82
Cádiz;Mujeres;Española;De 60 a 64 años;2013;3,72
Cádiz;Mujeres;Española;De 60 a 64 años;2012;7,66
Cádiz;Mujeres;Española;De 60 a 64 años;2011;14,68
Cádiz;Mujeres;Española;De 60 a 64 años;2010;3,84
Cádiz;Mujeres;Española;De 65 a 69 años;2020;0,00
Cádiz;Mujeres;Española;De 65 a 69 años;2019;9,00
Cádiz;Mujeres;Española;De 65 a 69 años;2018;7,00
Cádiz;Mujeres;Española;De 65 a 69 años;2017;-1,00
Cádiz;Mujeres;Española;De 65 a 69 años;2016;-4,57
Cádiz;Mujeres;Española;De 65 a 69 años;2015;0,48
Cádiz;Mujeres;Española;De 65 a 69 años;2014;8,92
Cádiz;Mujeres;Española;De 65 a 69 años;2013;-4,65
Cádiz;Mujeres;Española;De 65 a 69 años;2012;4,56
Cádiz;Mujeres;Española;De 65 a 69 años;2011;5,37
Cádiz;Mujeres;Española;De 65 a 69 años;2010;4,52
Cádiz;Mujeres;Española;De 70 a 74 años  ;2020;0,00
Cádiz;Mujeres;Española;De 70 a 74 años  ;2019;-1,00
Cádiz;Mujeres;Española;De 70 a 74 años  ;2018;4,00
Cádiz;Mujeres;Española;De 70 a 74 años  ;2017;6,00
Cádiz;Mujeres;Española;De 70 a 74 años  ;2016;2,29
Cádiz;Mujeres;Española;De 70 a 74 años  ;2015;-0,65
Cádiz;Mujeres;Española;De 70 a 74 años  ;2014;2,72
Cádiz;Mujeres;Española;De 70 a 74 años  ;2013;-4,57
Cádiz;Mujeres;Española;De 70 a 74 años  ;2012;-5,49
Cádiz;Mujeres;Española;De 70 a 74 años  ;2011;6,48
Cádiz;Mujeres;Española;De 70 a 74 años  ;2010;-1,44
Cádiz;Mujeres;Española;De 75 a 79 años  ;2020;-5,00
Cádiz;Mujeres;Española;De 75 a 79 años  ;2019;0,00
Cádiz;Mujeres;Española;De 75 a 79 años  ;2018;2,00
Cádiz;Mujeres;Española;De 75 a 79 años  ;2017;4,00
Cádiz;Mujeres;Española;De 75 a 79 años  ;2016;4,73
Cádiz;Mujeres;Española;De 75 a 79 años  ;2015;-5,97
Cádiz;Mujeres;Española;De 75 a 79 años  ;2014;-2,48
Cádiz;Mujeres;Española;De 75 a 79 años  ;2013;1,71
Cádiz;Mujeres;Española;De 75 a 79 años  ;2012;0,89
Cádiz;Mujeres;Española;De 75 a 79 años  ;2011;1,77
Cádiz;Mujeres;Española;De 75 a 79 años  ;2010;-3,56
Cádiz;Mujeres;Española;De 80 a 84 años  ;2020;1,00
Cádiz;Mujeres;Española;De 80 a 84 años  ;2019;-1,00
Cádiz;Mujeres;Española;De 80 a 84 años  ;2018;-2,00
Cádiz;Mujeres;Española;De 80 a 84 años  ;2017;2,00
Cádiz;Mujeres;Española;De 80 a 84 años  ;2016;0,68
Cádiz;Mujeres;Española;De 80 a 84 años  ;2015;5,41
Cádiz;Mujeres;Española;De 80 a 84 años  ;2014;2,79
Cádiz;Mujeres;Española;De 80 a 84 años  ;2013;-0,17
Cádiz;Mujeres;Española;De 80 a 84 años  ;2012;-1,10
Cádiz;Mujeres;Española;De 80 a 84 años  ;2011;0,88
Cádiz;Mujeres;Española;De 80 a 84 años  ;2010;-2,40
Cádiz;Mujeres;Española;De 85 a 89 años  ;2020;1,00
Cádiz;Mujeres;Española;De 85 a 89 años  ;2019;1,00
Cádiz;Mujeres;Española;De 85 a 89 años  ;2018;0,00
Cádiz;Mujeres;Española;De 85 a 89 años  ;2017;0,00
Cádiz;Mujeres;Española;De 85 a 89 años  ;2016;0,86
Cádiz;Mujeres;Española;De 85 a 89 años  ;2015;-0,17
Cádiz;Mujeres;Española;De 85 a 89 años  ;2014;0,00
Cádiz;Mujeres;Española;De 85 a 89 años  ;2013;-0,09
Cádiz;Mujeres;Española;De 85 a 89 años  ;2012;0,00
Cádiz;Mujeres;Española;De 85 a 89 años  ;2011;-1,12
Cádiz;Mujeres;Española;De 85 a 89 años  ;2010;0,00
Cádiz;Mujeres;Española;De 90 y más años;2020;0,00
Cádiz;Mujeres;Española;De 90 y más años;2019;1,00
Cádiz;Mujeres;Española;De 90 y más años;2018;0,00
Cádiz;Mujeres;Española;De 90 y más años;2017;1,00
Cádiz;Mujeres;Española;De 90 y más años;2016;5,94
Cádiz;Mujeres;Española;De 90 y más años;2015;2,00
Cádiz;Mujeres;Española;De 90 y más años;2014;3,00
Cádiz;Mujeres;Española;De 90 y más años;2013;-1,10
Cádiz;Mujeres;Española;De 90 y más años;2012;0,00
Cádiz;Mujeres;Española;De 90 y más años;2011;1,01
Cádiz;Mujeres;Española;De 90 y más años;2010;0,00
Cádiz;Mujeres;Extranjera;De 0 a 4 años;2020;145,00
Cádiz;Mujeres;Extranjera;De 0 a 4 años;2019;192,00
Cádiz;Mujeres;Extranjera;De 0 a 4 años;2018;143,00
Cádiz;Mujeres;Extranjera;De 0 a 4 años;2017;155,00
Cádiz;Mujeres;Extranjera;De 0 a 4 años;2016;95,38
Cádiz;Mujeres;Extranjera;De 0 a 4 años;2015;77,32
Cádiz;Mujeres;Extranjera;De 0 a 4 años;2014;70,70
Cádiz;Mujeres;Extranjera;De 0 a 4 años;2013;68,60
Cádiz;Mujeres;Extranjera;De 0 a 4 años;2012;77,33
Cádiz;Mujeres;Extranjera;De 0 a 4 años;2011;81,72
Cádiz;Mujeres;Extranjera;De 0 a 4 años;2010;83,80
Cádiz;Mujeres;Extranjera;De 5 a 9 años;2020;89,00
Cádiz;Mujeres;Extranjera;De 5 a 9 años;2019;181,00
Cádiz;Mujeres;Extranjera;De 5 a 9 años;2018;94,00
Cádiz;Mujeres;Extranjera;De 5 a 9 años;2017;49,00
Cádiz;Mujeres;Extranjera;De 5 a 9 años;2016;5,66
Cádiz;Mujeres;Extranjera;De 5 a 9 años;2015;42,93
Cádiz;Mujeres;Extranjera;De 5 a 9 años;2014;17,17
Cádiz;Mujeres;Extranjera;De 5 a 9 años;2013;12,99
Cádiz;Mujeres;Extranjera;De 5 a 9 años;2012;29,21
Cádiz;Mujeres;Extranjera;De 5 a 9 años;2011;33,42
Cádiz;Mujeres;Extranjera;De 5 a 9 años;2010;72,59
Cádiz;Mujeres;Extranjera;De 10 a 14 años  ;2020;70,00
Cádiz;Mujeres;Extranjera;De 10 a 14 años  ;2019;137,00
Cádiz;Mujeres;Extranjera;De 10 a 14 años  ;2018;63,00
Cádiz;Mujeres;Extranjera;De 10 a 14 años  ;2017;28,00
Cádiz;Mujeres;Extranjera;De 10 a 14 años  ;2016;35,88
Cádiz;Mujeres;Extranjera;De 10 a 14 años  ;2015;28,61
Cádiz;Mujeres;Extranjera;De 10 a 14 años  ;2014;22,13
Cádiz;Mujeres;Extranjera;De 10 a 14 años  ;2013;10,57
Cádiz;Mujeres;Extranjera;De 10 a 14 años  ;2012;21,10
Cádiz;Mujeres;Extranjera;De 10 a 14 años  ;2011;35,00
Cádiz;Mujeres;Extranjera;De 10 a 14 años  ;2010;69,52
Cádiz;Mujeres;Extranjera;De 15 a 19 años  ;2020;80,00
Cádiz;Mujeres;Extranjera;De 15 a 19 años  ;2019;156,00
Cádiz;Mujeres;Extranjera;De 15 a 19 años  ;2018;77,00
Cádiz;Mujeres;Extranjera;De 15 a 19 años  ;2017;58,00
Cádiz;Mujeres;Extranjera;De 15 a 19 años  ;2016;61,39
Cádiz;Mujeres;Extranjera;De 15 a 19 años  ;2015;54,04
Cádiz;Mujeres;Extranjera;De 15 a 19 años  ;2014;47,76
Cádiz;Mujeres;Extranjera;De 15 a 19 años  ;2013;7,11
Cádiz;Mujeres;Extranjera;De 15 a 19 años  ;2012;40,90
Cádiz;Mujeres;Extranjera;De 15 a 19 años  ;2011;63,89
Cádiz;Mujeres;Extranjera;De 15 a 19 años  ;2010;106,23
Cádiz;Mujeres;Extranjera;De 20 a 24 años;2020;245,00
Cádiz;Mujeres;Extranjera;De 20 a 24 años;2019;291,00
Cádiz;Mujeres;Extranjera;De 20 a 24 años;2018;227,00
Cádiz;Mujeres;Extranjera;De 20 a 24 años;2017;184,00
Cádiz;Mujeres;Extranjera;De 20 a 24 años;2016;139,39
Cádiz;Mujeres;Extranjera;De 20 a 24 años;2015;97,66
Cádiz;Mujeres;Extranjera;De 20 a 24 años;2014;78,88
Cádiz;Mujeres;Extranjera;De 20 a 24 años;2013;42,63
Cádiz;Mujeres;Extranjera;De 20 a 24 años;2012;104,47
Cádiz;Mujeres;Extranjera;De 20 a 24 años;2011;171,83
Cádiz;Mujeres;Extranjera;De 20 a 24 años;2010;153,43
Cádiz;Mujeres;Extranjera;De 25 a 29 años;2020;309,00
Cádiz;Mujeres;Extranjera;De 25 a 29 años;2019;422,00
Cádiz;Mujeres;Extranjera;De 25 a 29 años;2018;240,00
Cádiz;Mujeres;Extranjera;De 25 a 29 años;2017;247,00
Cádiz;Mujeres;Extranjera;De 25 a 29 años;2016;170,20
Cádiz;Mujeres;Extranjera;De 25 a 29 años;2015;112,15
Cádiz;Mujeres;Extranjera;De 25 a 29 años;2014;129,46
Cádiz;Mujeres;Extranjera;De 25 a 29 años;2013;76,22
Cádiz;Mujeres;Extranjera;De 25 a 29 años;2012;105,20
Cádiz;Mujeres;Extranjera;De 25 a 29 años;2011;142,75
Cádiz;Mujeres;Extranjera;De 25 a 29 años;2010;134,76
Cádiz;Mujeres;Extranjera;De 30 a 34 años;2020;274,00
Cádiz;Mujeres;Extranjera;De 30 a 34 años;2019;403,00
Cádiz;Mujeres;Extranjera;De 30 a 34 años;2018;143,00
Cádiz;Mujeres;Extranjera;De 30 a 34 años;2017;180,00
Cádiz;Mujeres;Extranjera;De 30 a 34 años;2016;109,37
Cádiz;Mujeres;Extranjera;De 30 a 34 años;2015;84,41
Cádiz;Mujeres;Extranjera;De 30 a 34 años;2014;74,36
Cádiz;Mujeres;Extranjera;De 30 a 34 años;2013;-29,48
Cádiz;Mujeres;Extranjera;De 30 a 34 años;2012;46,89
Cádiz;Mujeres;Extranjera;De 30 a 34 años;2011;106,94
Cádiz;Mujeres;Extranjera;De 30 a 34 años;2010;78,75
Cádiz;Mujeres;Extranjera;De 35 a 39 años;2020;206,00
Cádiz;Mujeres;Extranjera;De 35 a 39 años;2019;299,00
Cádiz;Mujeres;Extranjera;De 35 a 39 años;2018;108,00
Cádiz;Mujeres;Extranjera;De 35 a 39 años;2017;132,00
Cádiz;Mujeres;Extranjera;De 35 a 39 años;2016;71,23
Cádiz;Mujeres;Extranjera;De 35 a 39 años;2015;29,85
Cádiz;Mujeres;Extranjera;De 35 a 39 años;2014;67,86
Cádiz;Mujeres;Extranjera;De 35 a 39 años;2013;-4,22
Cádiz;Mujeres;Extranjera;De 35 a 39 años;2012;30,83
Cádiz;Mujeres;Extranjera;De 35 a 39 años;2011;73,58
Cádiz;Mujeres;Extranjera;De 35 a 39 años;2010;34,05
Cádiz;Mujeres;Extranjera;De 40 a 44 años;2020;140,00
Cádiz;Mujeres;Extranjera;De 40 a 44 años;2019;207,00
Cádiz;Mujeres;Extranjera;De 40 a 44 años;2018;40,00
Cádiz;Mujeres;Extranjera;De 40 a 44 años;2017;68,00
Cádiz;Mujeres;Extranjera;De 40 a 44 años;2016;39,30
Cádiz;Mujeres;Extranjera;De 40 a 44 años;2015;13,16
Cádiz;Mujeres;Extranjera;De 40 a 44 años;2014;16,95
Cádiz;Mujeres;Extranjera;De 40 a 44 años;2013;-21,19
Cádiz;Mujeres;Extranjera;De 40 a 44 años;2012;-20,32
Cádiz;Mujeres;Extranjera;De 40 a 44 años;2011;47,68
Cádiz;Mujeres;Extranjera;De 40 a 44 años;2010;39,29
Cádiz;Mujeres;Extranjera;De 45 a 49 años;2020;78,00
Cádiz;Mujeres;Extranjera;De 45 a 49 años;2019;163,00
Cádiz;Mujeres;Extranjera;De 45 a 49 años;2018;41,00
Cádiz;Mujeres;Extranjera;De 45 a 49 años;2017;62,00
Cádiz;Mujeres;Extranjera;De 45 a 49 años;2016;30,97
Cádiz;Mujeres;Extranjera;De 45 a 49 años;2015;13,62
Cádiz;Mujeres;Extranjera;De 45 a 49 años;2014;28,72
Cádiz;Mujeres;Extranjera;De 45 a 49 años;2013;1,27
Cádiz;Mujeres;Extranjera;De 45 a 49 años;2012;15,15
Cádiz;Mujeres;Extranjera;De 45 a 49 años;2011;12,80
Cádiz;Mujeres;Extranjera;De 45 a 49 años;2010;30,03
Cádiz;Mujeres;Extranjera;De 50 a 54 años;2020;111,00
Cádiz;Mujeres;Extranjera;De 50 a 54 años;2019;139,00
Cádiz;Mujeres;Extranjera;De 50 a 54 años;2018;54,00
Cádiz;Mujeres;Extranjera;De 50 a 54 años;2017;36,00
Cádiz;Mujeres;Extranjera;De 50 a 54 años;2016;58,01
Cádiz;Mujeres;Extranjera;De 50 a 54 años;2015;17,57
Cádiz;Mujeres;Extranjera;De 50 a 54 años;2014;10,85
Cádiz;Mujeres;Extranjera;De 50 a 54 años;2013;12,37
Cádiz;Mujeres;Extranjera;De 50 a 54 años;2012;-4,32
Cádiz;Mujeres;Extranjera;De 50 a 54 años;2011;41,44
Cádiz;Mujeres;Extranjera;De 50 a 54 años;2010;44,98
Cádiz;Mujeres;Extranjera;De 55 a 59 años;2020;91,00
Cádiz;Mujeres;Extranjera;De 55 a 59 años;2019;138,00
Cádiz;Mujeres;Extranjera;De 55 a 59 años;2018;13,00
Cádiz;Mujeres;Extranjera;De 55 a 59 años;2017;44,00
Cádiz;Mujeres;Extranjera;De 55 a 59 años;2016;7,46
Cádiz;Mujeres;Extranjera;De 55 a 59 años;2015;17,50
Cádiz;Mujeres;Extranjera;De 55 a 59 años;2014;4,91
Cádiz;Mujeres;Extranjera;De 55 a 59 años;2013;4,18
Cádiz;Mujeres;Extranjera;De 55 a 59 años;2012;15,74
Cádiz;Mujeres;Extranjera;De 55 a 59 años;2011;45,77
Cádiz;Mujeres;Extranjera;De 55 a 59 años;2010;37,16
Cádiz;Mujeres;Extranjera;De 60 a 64 años;2020;70,00
Cádiz;Mujeres;Extranjera;De 60 a 64 años;2019;114,00
Cádiz;Mujeres;Extranjera;De 60 a 64 años;2018;14,00
Cádiz;Mujeres;Extranjera;De 60 a 64 años;2017;51,00
Cádiz;Mujeres;Extranjera;De 60 a 64 años;2016;35,24
Cádiz;Mujeres;Extranjera;De 60 a 64 años;2015;-6,39
Cádiz;Mujeres;Extranjera;De 60 a 64 años;2014;7,96
Cádiz;Mujeres;Extranjera;De 60 a 64 años;2013;29,57
Cádiz;Mujeres;Extranjera;De 60 a 64 años;2012;10,88
Cádiz;Mujeres;Extranjera;De 60 a 64 años;2011;18,01
Cádiz;Mujeres;Extranjera;De 60 a 64 años;2010;28,44
Cádiz;Mujeres;Extranjera;De 65 a 69 años;2020;20,00
Cádiz;Mujeres;Extranjera;De 65 a 69 años;2019;53,00
Cádiz;Mujeres;Extranjera;De 65 a 69 años;2018;7,00
Cádiz;Mujeres;Extranjera;De 65 a 69 años;2017;20,00
Cádiz;Mujeres;Extranjera;De 65 a 69 años;2016;11,21
Cádiz;Mujeres;Extranjera;De 65 a 69 años;2015;21,79
Cádiz;Mujeres;Extranjera;De 65 a 69 años;2014;10,81
Cádiz;Mujeres;Extranjera;De 65 a 69 años;2013;-7,60
Cádiz;Mujeres;Extranjera;De 65 a 69 años;2012;1,69
Cádiz;Mujeres;Extranjera;De 65 a 69 años;2011;29,26
Cádiz;Mujeres;Extranjera;De 65 a 69 años;2010;21,16
Cádiz;Mujeres;Extranjera;De 70 a 74 años  ;2020;14,00
Cádiz;Mujeres;Extranjera;De 70 a 74 años  ;2019;35,00
Cádiz;Mujeres;Extranjera;De 70 a 74 años  ;2018;-9,00
Cádiz;Mujeres;Extranjera;De 70 a 74 años  ;2017;2,00
Cádiz;Mujeres;Extranjera;De 70 a 74 años  ;2016;19,12
Cádiz;Mujeres;Extranjera;De 70 a 74 años  ;2015;-0,94
Cádiz;Mujeres;Extranjera;De 70 a 74 años  ;2014;8,13
Cádiz;Mujeres;Extranjera;De 70 a 74 años  ;2013;2,09
Cádiz;Mujeres;Extranjera;De 70 a 74 años  ;2012;-10,11
Cádiz;Mujeres;Extranjera;De 70 a 74 años  ;2011;-5,88
Cádiz;Mujeres;Extranjera;De 70 a 74 años  ;2010;10,33
Cádiz;Mujeres;Extranjera;De 75 a 79 años  ;2020;15,00
Cádiz;Mujeres;Extranjera;De 75 a 79 años  ;2019;19,00
Cádiz;Mujeres;Extranjera;De 75 a 79 años  ;2018;-20,00
Cádiz;Mujeres;Extranjera;De 75 a 79 años  ;2017;5,00
Cádiz;Mujeres;Extranjera;De 75 a 79 años  ;2016;11,95
Cádiz;Mujeres;Extranjera;De 75 a 79 años  ;2015;3,81
